% Dados de velocidade longitudinal (u)  gerados pelo programa "estuario.m" (vl.dat)
% Total de horas = 26
%     Z              u (m/s)
 -4.0000000e-001 -1.2111805e-001
 -5.0000000e-001 -1.2848143e-001
 -6.0000000e-001 -1.4662486e-001
 -7.0000000e-001 -1.7009024e-001
 -8.0000000e-001 -2.0899230e-001
 -9.0000000e-001 -2.2199782e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000 -3.9761905e-002
 -1.0000000e-001 -5.1058739e-002
 -2.0000000e-001 -4.9611840e-002
 -3.0000000e-001 -9.8627751e-002
 -4.0000000e-001 -1.4627531e-001
 -5.0000000e-001 -1.8304669e-001
 -6.0000000e-001 -2.1327152e-001
 -7.0000000e-001 -2.4406328e-001
 -8.0000000e-001 -2.7082719e-001
 -9.0000000e-001 -2.4361100e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000 -7.4520239e-002
 -1.0000000e-001 -9.1916862e-002
 -2.0000000e-001 -5.5875041e-002
 -3.0000000e-001 -6.6496179e-002
 -4.0000000e-001 -1.1004628e-001
 -5.0000000e-001 -1.4859661e-001
 -6.0000000e-001 -1.5673310e-001
 -7.0000000e-001 -1.8780252e-001
 -8.0000000e-001 -1.9420387e-001
 -9.0000000e-001 -1.9275308e-001
 -1.0000000e+000  0.0000000e+000
